ORDER_ID,ORDER_LINE_ID,ORDER_DATE,CUSTOMER_ID,PRODUCT_ID,STORE_ID,QTY,UNIT_PRICE,DISCOUNT_PCT,PAYMENT_TYPE,ORDER_STATUS
O9479,3,2025-12-30,C1347,P1012,S047,4,49,,CRD,PENDING
O9479,1,2025-11-20,C1890,P1047,S033,6,899,15,NETBANKING,PENDING
O9479,5,2024-01-21,C0426,P1194,S027,9,99,20,CARD,PENDING
O9480,1,2025-02-08,C1098,P1134,S019,6,19999,,UPI,CANCELLED
O9481,4,2024-02-20,C0725,P1196,S038,2,99,5,CARD,RETURNED
O9482,5,2025-11-29,C0705,P1200,S027,2,199,15,NETBANKING,CANCELLED
O9482,1,2025-08-06,C1743,P1154,S037,10,899,25,CASH,COMPLETED
O9483,3,2024-04-22,C1766,P1054,S046,3,2999,0,CARD,CANCELLED
O9484,1,2026-01-02,C0379,P1196,S004,6,49,10,CASH,RETURNED
O9484,1,2024-07-10,C0042,P1050,S035,5,19999,,UPI,PENDING
O9485,1,2026-03-26,C1567,P1095,S028,3,1499,15,CASH,COMPLETED
O9486,3,2025-04-21,C0881,P1007,S037,1,199,25,CARD,COMPLETED
O9487,3,2026-09-29,C0206,P1052,S032,8,99,15,NETBANKING,CANCELLED
O9488,5,2025-07-23,C0557,P1040,S001,10,499,20,CARD,PENDING
O9489,5,2026-08-27,C1985,P1167,S035,4,99,,NETBANKING,PENDING
O9489,2,2024-12-10,C0209,P1135,S025,4,99,20,CASH,RETURNED
O9490,2,2025-03-06,C1147,P1183,S042,3,99,20,NETBANKING,CANCELLED
O9491,4,2024-11-10,C0963,P1175,S002,2,4999,10,UPI,COMPLETED
O9491,5,2025-03-15,C1282,P1052,S013,1,19999,25,CARD,COMPLETED
O9491,3,2024-01-23,C0559,P1029,S014,5,499,5,CARD,PENDING
O9491,1,2025-01-07,C0932,P1178,S042,5,2999,0,CARD,CANCELLED
O9491,3,2026-02-26,C1554,P1018,S042,2,4999,15,CASH,COMPLETED
O9492,2,2025-06-05,C1152,P1004,S038,10,2999,25,CASH,RETURNED
O9492,3,2024-05-20,C1744,P1085,S049,2,499,10,UPI,CANCELLED
O9492,1,2025-08-17,C0190,P1023,S021,10,899,20,CARD,CANCELLED
O9492,1,2024-09-03,C1180,P1177,S006,5,99,0,NETBANKING,PENDING
O9492,4,2026-10-23,C1193,P1088,S036,8,99,10,CARD,RETURNED
O9493,4,2026-05-08,C0537,P1094,S016,2,19999,15,UPI,CANCELLED
O9493,3,2024-09-08,C0411,P1080,S009,5,4999,5,NETBANKING,PENDING
O9494,1,2024-06-04,C1653,P1031,S031,10,1499,NA,UPI,CANCELLED
O9494,2,2026-07-10,C0516,P1123,S020,10,2999,10,CASH,CANCELLED
O9494,2,2025-11-13,C0921,P1167,S033,5,4999,NA,UPI,CANCELLED
O9495,2,2024-03-18,C0949,P1110,S017,2,99,5,UPI,CANCELLED
O9495,3,2024-09-14,C0759,P1011,S006,2,1499,20,,PENDING
O9496,4,2026-01-25,C0753,P1064,S024,5,4999,5,CASH,CANCELLED
O9496,3,2024-01-16,C1645,P1044,S023,1,199,10,123,PENDING
O9496,3,2026-05-23,C0522,P1040,S044,6,899,15,,CANCELLED
O9496,3,2024-10-06,C1028,P1188,S006,6,899,10,CASH,RETURNED
O9497,5,2026-04-07,C1867,P1112,S003,10,2999,15,NETBANKING,PENDING
O9498,4,2024-09-25,C0780,P1194,S045,9,4999,,CARD,COMPLETED
O9498,1,2024-05-25,C0841,P1137,S020,3,4999,0,CARD,CANCELLED
O9498,1,2025-07-03,C0077,P1187,S022,9,4999,0,UPI,PENDING
O9499,3,2025-11-19,C1066,P1142,S009,9,1499,20,UPI,PENDING
O9499,4,2025-08-02,C1771,P1166,S038,1,9999,0,,CANCELLED
O9500,4,2026-09-12,C0974,P1146,S011,6,1499,20,CARD,COMPLETED
O9500,5,2024-05-08,C0791,P1064,S001,6,899,0,CARD,RETURNED
O9500,1,2025-08-08,C0519,P1075,S041,10,49,0,CARD,PENDING
O9500,2,2024-10-07,C0491,P1143,S018,8,49,NA,CASH,PENDING
O9501,1,2025-09-08,C0281,P1066,S033,5,49,10,CASH,COMPLETED
O9501,1,2026-11-10,C0517,P1199,S007,7,1499,-5,UPI,PENDING
O9501,5,2026-07-04,C0975,P1148,S040,10,1499,20,CASH,PENDING
O9501,2,2024-01-15,C0996,P1118,S045,8,19999,0,UPI,COMPLETED
O9502,2,2026-11-03,C1316,P1047,S029,6,99,5,NETBANKING,RETURNED
O9502,1,2024-08-04,C1799,P1146,S002,7,9999,,CASH,RETURNED
O9502,1,2024-09-11,C0343,P1126,S019,9,1499,0,,RETURNED
O9502,2,2026-12-01,C0293,P1141,S015,3,9999,25,UPI,RETURNED
O9502,2,2026-09-10,C0885,P1022,S048,10,199,5,UPI,CANCELLED
O9503,3,2025-10-02,C0199,P1151,S020,7,199,20,UPI,CANCELLED
O9503,2,2025-02-10,C0358,P1057,S042,1,9999,25,,PENDING
O9504,1,2024-06-08,C1480,P1187,S010,9,9999,15,CASH,PENDING
O9504,5,2026-03-25,C1816,P1035,S047,2,2999,15,NETBANKING,COMPLETED
O9504,2,2025-01-29,C1082,P1043,S021,1,499,5,CASH,PENDING
O9505,3,2024-10-23,C1377,P1174,S045,7,199,25,UPI,PENDING
O9505,1,2025-10-22,C0815,P1031,S015,6,899,0,UPI,COMPLETED
O9506,4,2024-12-31,C0012,P1058,S028,7,4999,0,NETBANKING,RETURNED
O9506,1,2025-10-08,C0680,P1185,S002,5,199,20,CASH,RETURNED
O9506,2,2026-04-29,C1464,P1009,S031,10,199,25,UPI,PENDING
O9507,5,2025-05-27,C0517,P1119,S025,6,19999,10,CARD,RETURNED
O9507,4,2026-09-09,C1136,P1115,S006,8,9999,5,CARD,CANCELLED
O9507,1,2024-08-31,C1633,P1026,S049,5,19999,20,CARD,RETURNED
O9507,3,2025-11-23,C0125,P1128,S015,10,899,,CARD,PENDING
O9508,4,2026-02-05,C0487,P1026,S006,7,2999,25,NETBANKING,RETURNED
O9509,1,2026-12-19,C1475,P1005,S039,9,1499,25,CARD,PENDING
O9510,5,2025-09-18,C0935,P1044,S038,1,2999,5,CASH,RETURNED
O9510,5,2024-04-18,C1872,P1056,S028,3,99,-5,NETBANKING,RETURNED
O9511,1,2024-06-04,C0874,P1125,S007,4,499,5,CARD,COMPLETED
O9511,4,2025-10-22,C0822,P1009,S017,3,49,10,,RETURNED
O9511,3,2025-12-28,C0629,P1071,S013,6,4999,15,CASH,PENDING
O9511,5,2026-06-07,C0505,P1122,S032,2,49,0,CASH,PENDING
O9512,1,2025-11-23,C1356,P1044,S028,9,4999,0,CASH,COMPLETED
O9513,4,2026-06-15,C1131,P1129,S030,9,4999,,NETBANKING,PENDING
O9513,2,2025-02-25,C1293,P1093,S012,2,4999,0,CASH,PENDING
O9513,2,2026-01-20,C1781,P1008,S024,1,99,5,UPI,COMPLETED
O9513,1,2025-06-04,C1782,P1057,S027,10,9999,10,UPI,COMPLETED
O9514,4,2026-07-05,C1414,P1149,S036,6,19999,5,NETBANKING,COMPLETED
O9515,2,2024-10-05,C0384,P1098,S048,1,4999,10,NETBANKING,COMPLETED
O9515,3,2025-02-03,C1274,P1166,S007,5,899,15,NETBANKING,CANCELLED
O9516,1,2026-12-01,C1409,P1101,S034,4,199,15,CASH,RETURNED
O9516,2,2024-01-18,C1805,P1193,S045,10,899,NA,CARD,COMPLETED
O9516,3,2024-07-13,C1336,P1067,S033,4,19999,15,UPI,COMPLETED
O9516,3,2025-06-01,C0181,P1064,S046,6,99,15,UPI,RETURNED
O9516,2,2026-07-12,C1911,P1171,S018,3,499,5,CRD,CANCELLED
O9516,2,2024-12-12,C0097,P1174,S024,2,4999,NA,CARD,CANCELLED
O9516,1,2024-08-04,C0341,P1014,S039,1,1499,20,123,RETURNED
O9516,5,2024-06-07,C1020,P1197,S008,7,199,0,,RETURNED
O9516,4,2025-11-29,C1848,P1041,S027,4,4999,5,,CANCELLED
O9516,5,2026-04-04,C0287,P1036,S007,6,199,NA,,RETURNED
O9516,3,2024-04-10,C1126,P1085,S019,9,4999,NA,CARD,CANCELLED
O9517,2,2026-11-19,C1776,P1093,S037,6,499,0,CARD,COMPLETED
O9517,4,2026-05-25,C0166,P1071,S012,3,9999,15,CARD,COMPLETED
O9517,3,2024-12-10,C1362,P1183,S021,3,199,15,CARD,PENDING
O9518,5,2024-06-23,C1929,P1043,S017,10,19999,15,NETBANKING,PENDING
O9518,1,2024-09-28,C0509,P1002,S038,1,1499,,CARD,PENDING
O9518,4,2024-10-04,C0247,P1181,S017,10,499,5,NETBANKING,PENDING
O9519,4,2024-11-08,C0996,P1118,S030,4,4999,15,NETBANKING,RETURNED
O9519,5,2024-12-17,C0624,P1143,S048,6,2999,20,CASH,COMPLETED
O9519,3,2024-02-08,C1320,P1139,S021,9,19999,5,NETBANKING,RETURNED
O9519,1,2025-06-09,C1998,P1062,S030,4,499,-5,,COMPLETED
O9520,3,2026-03-17,C0592,P1099,S016,4,19999,20,CASH,CANCELLED
O9520,1,2026-09-28,C0277,P1157,S021,4,499,10,UPI,CANCELLED
O9520,3,2025-10-17,C1930,P1187,S038,9,899,20,,COMPLETED
O9520,2,2025-11-22,C0066,P1052,S047,3,99,5,UPI,COMPLETED
O9521,2,2025-10-18,C1172,P1034,S034,4,1499,10,CASH,PENDING
O9521,5,2025-05-04,C0053,P1101,S034,1,899,5,,COMPLETED
O9522,2,2024-02-01,C0274,P1140,S024,7,199,10,NETBANKING,CANCELLED
O9522,2,2026-09-03,C0640,P1186,S024,2,4999,10,UPI,PENDING
O9522,3,2026-09-06,C1702,P1156,S032,4,49,5,CASH,COMPLETED
O9522,4,2026-08-25,C1169,P1016,S014,10,1499,15,NETBANKING,RETURNED
O9522,4,2024-05-28,C1922,P1167,S019,9,499,15,CASH,CANCELLED
O9523,1,2026-12-09,C0855,P1054,S050,9,4999,0,UPI,PENDING
O9524,3,2024-09-02,C1307,P1092,S045,4,19999,20,CARD,CANCELLED
O9524,3,2026-11-08,C0054,P1158,S027,8,2999,5,CASH,CANCELLED
O9524,5,2024-09-14,C1849,P1071,S045,10,899,25,,COMPLETED
O9524,2,2024-09-06,C1332,P1145,S008,2,99,NA,,COMPLETED
O9524,4,2024-09-23,C1817,P1004,S029,7,199,5,CARD,COMPLETED
O9524,3,2026-06-26,C0173,P1150,S025,5,49,5,UPI,RETURNED
O9525,5,2026-12-07,C0535,P1036,S008,10,1499,20,UPI,COMPLETED
O9526,4,2026-04-04,C0883,P1095,S011,6,99,5,NETBANKING,CANCELLED
O9527,5,2024-10-08,C0766,P1118,S026,8,19999,15,NETBANKING,RETURNED
O9527,2,2026-08-01,C0149,P1019,S021,5,19999,20,UPI,RETURNED
O9527,2,2024-02-18,C1216,P1097,S021,1,9999,10,UPI,COMPLETED
O9527,1,2024-03-06,C1417,P1072,S006,8,19999,0,UPI,PENDING
O9528,2,2024-07-23,C1741,P1093,S038,5,4999,25,UPI,PENDING
O9528,3,2024-08-31,C0189,P1094,S014,3,1499,20,UPI,COMPLETED
O9529,2,2024-11-20,C0506,P1171,S004,7,899,25,UPI,CANCELLED
O9530,2,2026-11-04,C0494,P1068,S028,1,199,20,CASH,RETURNED
O9530,1,2026-09-25,C1948,P1098,S016,9,499,25,,PENDING
O9530,5,2024-07-22,C0971,P1122,S011,4,19999,,CASH,CANCELLED
O9530,2,2026-05-07,C1626,P1005,S048,4,1499,25,UPI,PENDING
O9531,3,2025-06-27,C1759,P1003,S028,9,1499,10,UPI,CANCELLED
O9531,4,2026-10-12,C1129,P1101,S004,1,1499,15,CARD,RETURNED
O9532,2,2026-12-30,C1799,P1195,S044,4,1499,5,UPI,COMPLETED
O9532,3,2026-10-22,C1699,P1188,S006,3,499,10,NETBANKING,COMPLETED
O9532,1,2025-04-26,C0015,P1103,S001,10,99,20,CARD,CANCELLED
O9532,5,2026-04-22,C0441,P1077,S011,5,199,20,CARD,PENDING
O9532,1,2026-09-09,C0391,P1041,S034,5,199,5,CARD,RETURNED
O9533,5,2025-06-20,C0044,P1027,S016,8,49,25,NETBANKING,COMPLETED
O9533,2,2026-02-05,C1289,P1027,S032,7,1499,,CASH,PENDING
O9534,1,2024-03-08,C1719,P1195,S038,1,49,0,CARD,PENDING
O9534,1,2025-12-08,C1494,P1066,S027,3,899,10,UPI,RETURNED
O9535,2,2026-05-24,C0460,P1031,S050,6,19999,0,NETBANKING,COMPLETED
O9535,2,2025-11-28,C0032,P1149,S040,1,2999,0,CARD,COMPLETED
O9535,2,2026-04-16,C0175,P1052,S015,2,499,25,CARD,COMPLETED
O9536,2,2025-02-26,C0572,P1033,S018,4,499,15,UPI,PENDING
O9537,1,2024-06-29,C0848,P1095,S049,5,2999,5,,RETURNED
O9538,2,2024-11-22,C1342,P1055,S040,5,99,25,CASH,COMPLETED
O9538,5,2025-06-24,C1769,P1039,S049,4,4999,15,CASH,PENDING
O9538,2,2025-08-26,C0565,P1138,S002,7,19999,5,CARD,CANCELLED
O9538,2,2024-03-18,C0341,P1039,S027,2,2999,20,CASH,RETURNED
O9539,1,2025-12-23,C0387,P1098,S015,1,9999,10,UPI,RETURNED
O9539,1,2026-07-20,C1492,P1084,S014,9,99,25,CRD,PENDING
O9540,5,2026-09-04,C0604,P1110,S010,4,199,5,CARD,CANCELLED
O9540,4,2025-06-06,C1436,P1043,S038,3,99,5,NETBANKING,RETURNED
O9541,3,2026-02-27,C1768,P1064,S022,3,2999,0,CASH,PENDING
O9541,5,2025-02-13,C1118,P1056,S020,10,899,25,NETBANKING,CANCELLED
O9542,3,2025-11-14,C0570,P1175,S050,3,4999,20,CRD,CANCELLED
O9542,3,2025-02-06,C1010,P1096,S001,8,499,25,,COMPLETED
O9542,3,2025-06-26,C1941,P1164,S008,2,199,15,CARD,COMPLETED
O9542,1,2025-09-11,C0156,P1189,S031,1,899,20,,CANCELLED
O9542,4,2025-01-10,C0832,P1055,S028,1,49,15,CASH,PENDING
O9543,4,2024-06-04,C1637,P1112,S015,1,19999,5,UPI,PENDING
O9543,3,2025-03-12,C0760,P1090,S035,8,199,5,CARD,PENDING
O9543,3,2026-12-26,C0421,P1183,S038,8,499,10,NETBANKING,CANCELLED
O9543,4,2025-09-21,C1533,P1026,S004,6,49,5,NETBANKING,RETURNED
O9544,4,2024-08-03,C0181,P1074,S020,7,899,0,CARD,CANCELLED
O9544,4,2024-01-01,C1822,P1035,S018,7,49,5,,CANCELLED
O9544,2,2025-10-09,C1403,P1071,S035,6,899,25,CASH,RETURNED
O9544,1,2026-09-29,C1986,P1081,S020,3,99,10,CASH,RETURNED
O9544,5,2025-06-15,C1821,P1073,S044,3,49,25,123,RETURNED
O9544,3,2025-05-25,C0363,P1008,S027,1,99,5,123,PENDING
O9545,4,2025-06-03,C0171,P1025,S013,8,4999,0,123,PENDING
O9546,1,2026-06-21,C0791,P1170,S024,7,499,15,NETBANKING,PENDING
O9547,2,2024-02-23,C0723,P1085,S045,4,4999,,UPI,RETURNED
O9547,5,2025-03-25,C0713,P1113,S036,2,1499,15,CASH,PENDING
O9547,2,2026-12-01,C1361,P1179,S029,2,19999,15,CASH,COMPLETED
O9548,2,2026-12-04,C1793,P1121,S042,7,4999,0,CARD,RETURNED
O9549,5,2024-11-12,C1528,P1041,S023,1,899,20,NETBANKING,CANCELLED
O9549,2,2025-11-08,C1095,P1111,S001,7,99,20,NETBANKING,CANCELLED
O9549,1,2025-04-07,C0855,P1142,S007,6,2999,10,CARD,CANCELLED
O9550,3,2024-10-21,C0123,P1168,S026,7,19999,25,CARD,PENDING
O9551,1,2026-04-30,C0236,P1193,S002,2,199,5,CARD,PENDING
O9551,2,2024-04-18,C0447,P1065,S027,4,19999,20,CASH,COMPLETED
O9552,4,2026-01-27,C1731,P1084,S050,10,19999,5,NETBANKING,PENDING
O9552,5,2025-06-27,C1543,P1132,S007,6,499,20,CASH,COMPLETED
O9552,2,2025-08-04,C1663,P1180,S025,1,9999,10,UPI,RETURNED
O9552,4,2026-04-06,C1187,P1194,S016,10,899,15,CASH,PENDING
O9552,5,2024-03-01,C1920,P1059,S011,9,199,5,CARD,CANCELLED
O9553,2,2025-06-26,C1035,P1077,S050,10,9999,25,UPI,CANCELLED
O9553,1,2024-05-31,C1027,P1052,S017,8,19999,5,,COMPLETED
O9554,4,2026-05-10,C0638,P1003,S005,10,9999,5,CASH,COMPLETED
O9554,1,2024-09-06,C0509,P1015,S017,8,19999,0,NETBANKING,RETURNED
O9554,4,2024-01-03,C0866,P1168,S029,8,19999,10,NETBANKING,RETURNED
O9554,4,2024-11-28,C1750,P1186,S015,1,1499,0,CASH,PENDING
O9554,5,2025-10-20,C1017,P1123,S005,4,19999,,CASH,PENDING
O9554,5,2026-10-16,C0961,P1002,S026,10,2999,15,CARD,COMPLETED
O9555,5,2026-08-27,C1807,P1152,S003,3,49,20,CASH,PENDING
O9556,5,2025-11-09,C0120,P1166,S017,4,2999,20,UPI,CANCELLED
O9557,3,2025-04-17,C1853,P1185,S041,4,1499,15,UPI,RETURNED
O9558,2,2026-06-26,C0997,P1078,S009,1,899,0,CARD,CANCELLED
O9558,2,2026-11-28,C1473,P1119,S025,4,99,20,CARD,COMPLETED
O9558,5,2026-12-04,C1422,P1099,S030,8,49,15,CARD,PENDING
O9558,3,2024-05-23,C1043,P1083,S039,4,199,0,CARD,COMPLETED
O9559,1,2025-02-21,C1690,P1031,S043,4,9999,25,NETBANKING,RETURNED
O9560,4,2025-11-05,C1787,P1097,S009,10,499,,NETBANKING,PENDING
O9561,3,2024-04-09,C1103,P1128,S003,8,199,0,,COMPLETED
O9562,1,2026-08-20,C0429,P1075,S034,6,2999,,,PENDING
O9562,5,2025-05-25,C1343,P1100,S005,5,19999,25,CARD,RETURNED
O9562,2,2025-06-13,C0547,P1191,S004,7,49,10,NETBANKING,COMPLETED
O9562,4,2024-02-19,C0398,P1097,S009,4,2999,10,CASH,COMPLETED
O9563,1,2024-09-16,C1432,P1079,S028,4,499,15,UPI,COMPLETED
O9564,2,2025-11-09,C0419,P1103,S009,3,199,0,CRD,RETURNED
O9564,3,2024-10-18,C1632,P1086,S004,4,4999,,UPI,COMPLETED
O9565,2,2025-02-20,C0751,P1005,S049,9,899,5,CASH,CANCELLED
O9565,3,2026-07-21,C1690,P1023,S035,10,499,0,CASH,RETURNED
O9566,4,2024-04-17,C0328,P1014,S030,2,499,,CARD,PENDING
O9567,2,2026-06-09,C0333,P1154,S032,1,19999,20,CASH,CANCELLED
O9568,5,2024-08-19,C0406,P1191,S044,7,19999,25,CASH,COMPLETED
O9568,3,2025-01-28,C0453,P1096,S024,1,499,25,UPI,PENDING
O9569,1,2024-03-07,C0395,P1166,S003,6,199,,CASH,PENDING
O9569,2,2026-03-20,C1799,P1076,S019,3,4999,25,CASH,RETURNED
O9569,1,2025-06-07,C1417,P1141,S021,5,499,10,,RETURNED
O9569,2,2025-04-06,C0452,P1125,S005,2,4999,,NETBANKING,COMPLETED
O9569,3,2025-09-12,C1216,P1091,S020,9,499,20,NETBANKING,COMPLETED
O9569,3,2024-09-18,C0183,P1008,S027,10,499,,CASH,RETURNED
O9569,4,2024-09-08,C1853,P1141,S048,5,49,10,NETBANKING,PENDING
O9570,1,2026-09-28,C1373,P1102,S025,4,49,20,NETBANKING,CANCELLED
O9570,2,2026-11-01,C1229,P1074,S016,4,899,25,UPI,RETURNED
O9571,5,2024-04-07,C1346,P1155,S017,9,19999,10,NETBANKING,COMPLETED
O9572,2,2026-12-29,C0182,P1012,S005,5,4999,5,,CANCELLED
O9572,5,2025-11-11,C0223,P1136,S020,9,4999,15,CASH,RETURNED
O9572,4,2024-10-08,C0424,P1052,S007,8,899,25,CARD,PENDING
O9572,5,2026-07-18,C0362,P1020,S019,4,199,20,NETBANKING,CANCELLED
O9572,2,2024-10-10,C0403,P1113,S026,7,199,15,,COMPLETED
O9573,3,2026-04-11,C0148,P1194,S021,1,4999,25,NETBANKING,COMPLETED
O9574,5,2024-05-29,C1175,P1196,S002,3,99,20,NETBANKING,CANCELLED
O9575,1,2025-01-10,C0843,P1045,S007,8,4999,20,UPI,COMPLETED
O9575,2,2025-12-01,C0005,P1185,S004,9,1499,20,UPI,CANCELLED
O9576,2,2024-02-15,C1687,P1101,S004,7,9999,15,UPI,RETURNED
O9576,5,2025-05-31,C0617,P1044,S005,9,2999,10,NETBANKING,COMPLETED
O9577,1,2026-01-09,C1392,P1088,S005,3,2999,25,CARD,CANCELLED
O9578,5,2024-04-01,C0723,P1169,S029,8,4999,15,UPI,CANCELLED
O9579,3,2025-07-19,C0407,P1168,S001,8,1499,10,UPI,COMPLETED
O9580,2,2024-08-06,C0785,P1061,S027,4,199,20,CARD,RETURNED
O9581,3,2024-02-07,C0607,P1150,S035,5,1499,25,NETBANKING,CANCELLED
O9581,1,2024-11-29,C1719,P1119,S025,1,99,10,NETBANKING,PENDING
O9582,5,2024-12-18,C1294,P1146,S028,10,2999,20,UPI,CANCELLED
O9582,1,2025-01-24,C1883,P1037,S034,6,199,,CARD,RETURNED
O9582,2,2025-01-08,C1808,P1126,S037,8,499,15,CARD,RETURNED
O9582,1,2024-01-30,C1970,P1062,S045,1,199,5,NETBANKING,COMPLETED
O9582,5,2025-05-09,C1129,P1158,S039,10,199,,CARD,COMPLETED
O9582,5,2024-05-05,C1958,P1107,S027,4,99,5,NETBANKING,COMPLETED
O9582,3,2025-09-16,C1416,P1200,S045,2,4999,5,CASH,RETURNED
O9582,1,2026-08-13,C1010,P1076,S020,8,49,NA,UPI,COMPLETED
O9583,2,2025-12-07,C0774,P1136,S013,1,899,10,NETBANKING,PENDING
O9584,2,2025-08-01,C0487,P1011,S004,5,2999,5,NETBANKING,PENDING
O9584,1,2024-11-27,C0261,P1197,S017,1,19999,25,CASH,CANCELLED
O9584,2,2026-06-17,C1871,P1008,S015,7,99,20,UPI,CANCELLED
O9584,2,2025-09-12,C1098,P1039,S031,7,1499,-5,,PENDING
O9584,4,2026-01-12,C0273,P1003,S049,3,99,0,CRD,RETURNED
O9584,4,2024-01-06,C1486,P1130,S019,8,4999,,NETBANKING,COMPLETED
O9585,1,2026-10-26,C0399,P1168,S024,7,2999,0,UPI,CANCELLED
O9585,5,2026-09-18,C1748,P1174,S040,6,19999,25,CARD,PENDING
O9586,4,2025-08-05,C0584,P1185,S033,10,19999,15,CASH,RETURNED
O9586,4,2026-12-19,C1553,P1028,S016,9,19999,10,CARD,RETURNED
O9586,5,2024-04-24,C1893,P1030,S047,5,899,5,CARD,COMPLETED
O9586,2,2024-12-09,C1296,P1181,S045,6,499,5,,COMPLETED
O9587,4,2024-10-14,C1674,P1019,S018,10,19999,25,NETBANKING,COMPLETED
O9588,5,2024-09-18,C1080,P1029,S020,10,49,0,CARD,PENDING
O9588,4,2026-10-13,C0092,P1125,S021,5,4999,0,CRD,RETURNED
O9589,2,2026-04-08,C0628,P1066,S006,1,1499,20,CARD,RETURNED
O9589,3,2025-04-01,C0318,P1115,S013,6,49,10,CASH,COMPLETED
O9590,1,2024-11-02,C0815,P1120,S021,8,899,20,CARD,PENDING
O9590,1,2026-07-26,C0291,P1183,S044,9,1499,5,CASH,COMPLETED
O9591,2,2024-06-12,C0116,P1195,S004,4,49,15,CASH,PENDING
O9591,3,2025-09-05,C0885,P1083,S030,10,1499,5,CARD,RETURNED
O9591,1,2026-08-09,C0513,P1114,S019,1,499,10,CASH,CANCELLED
O9591,4,2026-02-07,C0209,P1182,S007,2,19999,25,CRD,RETURNED
O9592,5,2024-07-15,C0907,P1092,S045,8,19999,25,NETBANKING,PENDING
O9593,5,2026-03-31,C1656,P1006,S003,6,9999,0,NETBANKING,PENDING
O9593,3,2025-01-04,C1629,P1052,S002,5,49,25,,RETURNED
O9593,4,2025-03-11,C1241,P1165,S044,8,2999,15,UPI,RETURNED
O9593,1,2024-12-06,C1800,P1048,S045,4,4999,5,CARD,COMPLETED
O9593,1,2026-04-12,C1612,P1153,S041,8,1499,5,UPI,PENDING
O9593,2,2026-06-12,C1162,P1043,S046,5,1499,10,NETBANKING,RETURNED
O9593,4,2024-03-15,C0220,P1118,S045,5,899,5,CASH,PENDING
O9593,4,2026-02-14,C1244,P1103,S027,3,899,10,CASH,RETURNED
O9593,2,2026-12-31,C1185,P1108,S040,4,1499,25,CASH,PENDING
O9593,5,2025-06-08,C0146,P1102,S050,10,19999,5,UPI,COMPLETED
O9593,4,2025-03-03,C0632,P1077,S012,9,19999,10,CRD,RETURNED
O9594,3,2026-12-11,C0463,P1068,S015,4,899,15,NETBANKING,RETURNED
O9594,4,2026-01-07,C0726,P1190,S036,8,2999,20,UPI,CANCELLED
O9594,5,2026-03-11,C1575,P1130,S035,5,499,10,CRD,PENDING
O9594,2,2024-06-19,C1468,P1067,S050,10,4999,20,UPI,COMPLETED
O9595,5,2026-09-30,C1599,P1184,S003,3,1499,25,CARD,COMPLETED
O9595,2,2025-03-04,C0367,P1113,S012,8,19999,5,CASH,RETURNED
O9596,1,2026-03-10,C1410,P1118,S034,7,9999,5,NETBANKING,CANCELLED
O9597,1,2024-11-02,C0013,P1117,S001,10,2999,15,NETBANKING,COMPLETED
O9598,1,2024-01-28,C1393,P1127,S010,8,499,10,NETBANKING,COMPLETED
O9598,3,2025-06-02,C1977,P1002,S036,2,19999,15,UPI,COMPLETED
O9598,5,2026-10-07,C0846,P1181,S041,3,2999,NA,,RETURNED
O9598,3,2026-12-22,C1980,P1025,S029,4,99,NA,UPI,COMPLETED
O9599,3,2026-04-07,C1982,P1167,S040,3,199,0,,PENDING
O9600,5,2026-10-03,C1210,P1124,S012,2,19999,15,CASH,PENDING
O9600,5,2025-08-07,C1751,P1077,S023,7,4999,5,CASH,RETURNED
O9600,5,2025-07-15,C0427,P1188,S016,3,99,10,NETBANKING,PENDING
O9600,1,2026-12-24,C0732,P1091,S031,3,499,0,CASH,COMPLETED
O9600,5,2024-11-01,C0589,P1165,S039,10,199,15,CARD,COMPLETED
O9601,3,2025-05-01,C0807,P1192,S033,6,1499,0,CRD,PENDING
O9601,2,2024-05-20,C1916,P1093,S033,4,499,15,CARD,CANCELLED
O9602,2,2026-06-09,C1475,P1035,S042,6,49,15,CASH,COMPLETED
O9602,3,2026-04-07,C0535,P1188,S019,9,4999,10,UPI,PENDING
O9602,1,2026-11-27,C0963,P1050,S042,2,99,-5,CASH,CANCELLED
O9602,2,2025-07-28,C1469,P1076,S016,5,199,10,UPI,CANCELLED
O9602,1,2025-09-07,C0650,P1144,S024,10,2999,25,CASH,CANCELLED
O9602,3,2024-04-07,C1314,P1131,S004,4,49,10,,RETURNED
O9602,3,2026-10-22,C1292,P1108,S025,4,199,20,,RETURNED
O9602,2,2026-05-28,C0864,P1180,S013,10,1499,,,COMPLETED
O9602,2,2026-03-05,C1802,P1129,S041,10,1499,5,UPI,RETURNED
O9602,5,2024-09-20,C0727,P1125,S044,9,199,,UPI,COMPLETED
O9603,5,2026-02-17,C1669,P1104,S037,3,99,10,NETBANKING,RETURNED
O9603,2,2024-10-18,C0345,P1023,S024,2,9999,20,CASH,PENDING
O9604,5,2026-06-29,C1018,P1180,S041,5,899,5,UPI,CANCELLED
O9605,4,2024-01-19,C0779,P1177,S038,9,49,0,CRD,RETURNED
O9605,4,2026-06-03,C1743,P1118,S004,10,499,15,,CANCELLED
O9605,4,2024-11-30,C0888,P1005,S048,10,9999,10,CARD,COMPLETED
O9606,5,2026-02-24,C0404,P1040,S040,7,19999,20,CARD,CANCELLED
O9607,1,2026-06-16,C1763,P1101,S032,3,499,10,CASH,COMPLETED
O9607,5,2025-12-25,C1768,P1038,S022,4,2999,,NETBANKING,RETURNED
O9607,1,2024-08-02,C1274,P1044,S010,10,199,0,CASH,PENDING
