STORE_ID,STORE_NAME,REGION,CITY,STATE,COUNTRY,OPEN_DATE,STATUS
S3855,Store_3855,CENTRAL,Jaipur,,India,2025-06-04,
,Store_3856,NORTH,Pune,DL,,2025-11-27,RENOVATION
S3857,Store_3857,,Hyderabad,TN,India,2024-05-17,
,Store_3858,CENTRAL,Jaipur,KA,India,,CLOSED
S3859,Store_3859,CENTRAL,Kolkata,MP,,,RENOVATION
S3860,,,Chennai,KA,India,2022-06-23,CLOSED
,Store_3861,WEST,Mumbai,MH,,2024-05-13,OPEN
S3862,Store_3862,NORTH,Delhi,,India,,CLOSED
S3863,Store_3863,NORTH,Chennai,,,2021-05-04,CLOSED
,Store_3864,EAST,,WB,India,2023-05-16,RENOVATION
S3865,Store_3865,CENTRAL,Kolkata,,India,,RENOVATION
,Store_3866,SOUTH,Pune,RJ,,2022-07-07,OPEN
S3867,Store_3867,SOUTH,Hyderabad,TN,,2023-09-23,
S3868,Store_3868,,Kochi,MH,India,,CLOSED
S3869,Store_3869,,Kochi,TN,India,,OPEN
S3870,Store_3870,EAST,Delhi,MP,,2021-11-08,
S3871,Store_3871,SOUTH,Jaipur,,India,2024-09-27,
S3872,,WEST,Indore,,India,2023-06-11,OPEN
S3873,Store_3873,SOUTH,Mumbai,,India,,OPEN
S3874,Store_3874,EAST,,KL,,2026-01-10,OPEN
S3875,Store_3875,CENTRAL,,DL,,2022-09-03,CLOSED
S3876,,,Bengaluru,KL,India,2025-08-20,CLOSED
,Store_3877,SOUTH,Delhi,MP,India,,OPEN
S3878,Store_3878,CENTRAL,Kolkata,TS,India,,
,Store_3879,,Kolkata,TN,India,2021-04-05,RENOVATION
S3880,Store_3880,SOUTH,,MP,,2023-04-29,OPEN
,Store_3881,,Kolkata,DL,India,2023-04-08,RENOVATION
S3882,,,Hyderabad,MP,India,2025-03-04,RENOVATION
S3883,Store_3883,SOUTH,Delhi,,,2021-06-20,CLOSED
S3884,Store_3884,SOUTH,,DL,India,,CLOSED
S3885,Store_3885,CENTRAL,Indore,KL,,,CLOSED
S3886,,WEST,Kolkata,RJ,India,2022-10-18,
S3887,,EAST,Jaipur,MP,India,2021-02-11,
S3888,Store_3888,WEST,Indore,,India,,OPEN
,,CENTRAL,Chennai,TS,India,2023-05-13,CLOSED
S3890,,,Delhi,MP,India,2025-12-24,OPEN
S3891,Store_3891,,Hyderabad,KA,India,,RENOVATION
S3892,Store_3892,,Chennai,DL,India,,RENOVATION
,Store_3893,WEST,,MH,India,2022-10-16,OPEN
S3894,Store_3894,EAST,,TS,India,2023-01-22,
S3895,,SOUTH,Hyderabad,MP,India,,OPEN
S3896,Store_3896,,Jaipur,MH,,2024-09-30,OPEN
,Store_3897,NORTH,Bengaluru,,India,2023-10-16,OPEN
S3898,Store_3898,SOUTH,,,India,2022-11-30,CLOSED
S3899,Store_3899,CENTRAL,,MP,India,2023-04-08,
,Store_3900,SOUTH,Chennai,,India,2024-11-24,CLOSED
,Store_3901,NORTH,Kochi,MH,,2021-08-05,RENOVATION
S3902,Store_3902,CENTRAL,,,India,2024-07-25,RENOVATION
S3903,Store_3903,WEST,Chennai,,,2022-03-23,OPEN
S3904,Store_3904,NORTH,Bengaluru,,India,,CLOSED
S3905,,NORTH,,KA,India,2023-04-14,CLOSED
,Store_3906,SOUTH,Chennai,TN,India,2021-08-04,
S3907,Store_3907,,Delhi,MH,India,,OPEN
S3908,Store_3908,,Kochi,KA,India,2022-02-09,
S3909,,SOUTH,,MH,India,2023-12-20,RENOVATION
S3910,,EAST,Chennai,KL,India,2022-02-28,
S3911,,CENTRAL,,WB,India,2022-07-07,CLOSED
S3912,Store_3912,EAST,,KL,India,,RENOVATION
,,WEST,Pune,MH,India,2024-05-26,OPEN
S3914,Store_3914,SOUTH,Mumbai,,,2022-01-16,CLOSED
S3915,Store_3915,,Kolkata,DL,India,2025-09-06,
S3916,,EAST,,TS,India,2023-06-14,RENOVATION
S3917,,SOUTH,,WB,India,2023-02-06,OPEN
,Store_3918,CENTRAL,Kolkata,,India,2024-05-30,OPEN
S3919,Store_3919,EAST,Jaipur,,India,,RENOVATION
,Store_3920,WEST,Kochi,WB,India,,RENOVATION
S3921,Store_3921,,,DL,India,2024-04-17,RENOVATION
S3922,Store_3922,,Delhi,MP,India,,OPEN
,Store_3923,EAST,Bengaluru,,India,2024-04-16,RENOVATION
S3924,,CENTRAL,,MP,India,2024-11-03,RENOVATION
,,WEST,Kochi,KA,India,2025-03-25,RENOVATION
,Store_3926,EAST,,MP,India,2024-12-13,RENOVATION
S3927,Store_3927,SOUTH,Mumbai,,,2022-10-07,RENOVATION
S3928,,NORTH,Bengaluru,MH,India,,OPEN
S3929,,,Mumbai,MP,India,2024-11-07,OPEN
S3930,Store_3930,NORTH,Kochi,MP,,2025-01-18,
,,WEST,Indore,TN,India,2023-03-23,OPEN
S3932,Store_3932,,Kolkata,,India,2024-05-23,RENOVATION
S3933,Store_3933,EAST,,,India,2023-11-24,CLOSED
S3934,Store_3934,,Bengaluru,,India,2021-03-25,OPEN
S3935,Store_3935,EAST,,MP,India,,CLOSED
S3936,Store_3936,,Chennai,TN,,2024-02-05,RENOVATION
S3937,,EAST,Bengaluru,WB,India,,CLOSED
S3938,,NORTH,,KL,India,2024-06-20,RENOVATION
S3939,Store_3939,EAST,Kolkata,,India,2025-09-15,
,Store_3940,WEST,Indore,TS,,2024-01-15,OPEN
S3941,Store_3941,NORTH,Pune,,,2022-01-11,CLOSED
S3942,Store_3942,,Delhi,KL,India,2023-10-20,
,Store_3943,SOUTH,Pune,DL,India,2024-01-04,
,Store_3944,EAST,Indore,DL,,2025-10-14,RENOVATION
S3945,,,Kolkata,DL,India,2022-05-15,OPEN
S3946,,SOUTH,,TS,India,2024-04-30,CLOSED
,Store_3947,SOUTH,Kolkata,KL,India,2022-06-01,
,Store_3948,EAST,Mumbai,KA,India,,CLOSED
S3949,Store_3949,CENTRAL,Chennai,,India,,RENOVATION
S3950,,SOUTH,Jaipur,KL,,2023-03-11,OPEN
S3951,Store_3951,,Hyderabad,DL,,2025-03-16,CLOSED
S3952,,,Kochi,MH,India,2024-09-27,OPEN
S3953,Store_3953,CENTRAL,,RJ,India,,CLOSED
S3954,Store_3954,WEST,Delhi,WB,India,,
S3955,Store_3955,EAST,,KL,India,2025-11-17,
S3956,Store_3956,CENTRAL,,WB,India,,RENOVATION
,Store_3957,WEST,Kolkata,DL,India,,CLOSED
,Store_3958,,Jaipur,MH,India,2022-11-23,OPEN
S3959,,WEST,Indore,TN,India,2024-09-20,
S3960,Store_3960,,Hyderabad,KL,India,2022-01-01,
S3961,Store_3961,NORTH,Chennai,,India,,CLOSED
S3962,Store_3962,CENTRAL,,MH,India,,RENOVATION
S3963,Store_3963,,Kochi,,India,2024-12-31,RENOVATION
S3964,Store_3964,,Bengaluru,KA,India,2023-09-15,
S3965,Store_3965,SOUTH,,MH,India,2023-07-20,
S3966,,,Delhi,KL,India,2025-06-25,OPEN
S3967,,SOUTH,Bengaluru,DL,India,,OPEN
,,WEST,Indore,WB,India,2025-11-14,OPEN
S3969,Store_3969,,Hyderabad,,India,2021-12-01,CLOSED
S3970,,WEST,Mumbai,WB,India,2026-01-20,
S3971,Store_3971,WEST,Hyderabad,,India,,RENOVATION
S3972,Store_3972,CENTRAL,,RJ,India,,OPEN
S3973,,,Chennai,MH,India,2024-12-07,OPEN
S3974,Store_3974,WEST,Pune,DL,,2022-03-29,
S3975,Store_3975,,Indore,RJ,,2022-12-14,CLOSED
S3976,,,Kochi,WB,India,2025-03-10,OPEN
S3977,Store_3977,SOUTH,,,India,2021-09-17,CLOSED
,Store_3978,WEST,Kolkata,KA,India,,OPEN
S3979,Store_3979,WEST,,RJ,India,2023-08-09,
S3980,Store_3980,WEST,Kochi,,India,2023-06-28,
S3981,Store_3981,EAST,Kolkata,MP,India,,
S3982,,SOUTH,Chennai,WB,India,,OPEN
S3983,Store_3983,SOUTH,Kochi,TN,India,,
S3984,Store_3984,WEST,Pune,,India,2025-12-09,
,Store_3985,WEST,,TN,India,2023-06-22,CLOSED
S3986,Store_3986,,Delhi,WB,,2025-06-04,OPEN
S3987,Store_3987,,Mumbai,TN,India,2021-07-19,
S3988,Store_3988,WEST,,DL,India,,CLOSED
S3989,Store_3989,NORTH,Kochi,KL,India,,
,,SOUTH,Indore,RJ,India,2023-12-12,RENOVATION
S3991,,SOUTH,Delhi,RJ,India,2022-12-22,
S3992,,EAST,,TS,India,2025-05-01,RENOVATION
S3993,Store_3993,,Hyderabad,KL,India,2022-12-05,
S3994,Store_3994,,,KL,India,2022-06-15,OPEN
S3995,,CENTRAL,Kochi,WB,India,,RENOVATION
S3996,,EAST,Bengaluru,,India,2023-08-25,CLOSED
,Store_3997,WEST,Pune,,India,2025-04-03,OPEN
S3998,Store_3998,,,KA,India,2021-03-04,RENOVATION
S3999,Store_3999,WEST,,TS,,2021-09-08,CLOSED
S4000,,WEST,Indore,TN,,2024-10-10,RENOVATION
S4001,,,Pune,RJ,India,2025-12-19,RENOVATION
S4002,Store_4002,CENTRAL,,KL,India,2025-10-15,
S4003,,CENTRAL,Indore,RJ,India,2021-08-17,
S4004,Store_4004,SOUTH,Indore,,India,2024-10-24,
S4005,Store_4005,CENTRAL,Mumbai,,India,2023-07-24,
,,CENTRAL,Mumbai,TS,India,2023-02-02,RENOVATION
S4007,,,Delhi,TS,India,2023-08-07,OPEN
S4008,,WEST,Hyderabad,,India,2021-08-13,RENOVATION
S4009,Store_4009,EAST,,RJ,India,2024-12-09,
S4010,,WEST,Chennai,DL,India,2021-08-12,
S4011,Store_4011,,Pune,MH,India,2022-09-19,
S4012,,,Pune,RJ,India,2022-07-15,OPEN
S4013,,NORTH,,KA,India,2023-08-13,OPEN
S4014,,NORTH,,RJ,India,2022-07-11,RENOVATION
S4015,,SOUTH,,TS,India,2023-11-21,OPEN
S4016,Store_4016,,Pune,TN,India,,CLOSED
S4017,Store_4017,,Chennai,,India,2022-06-07,CLOSED
S4018,Store_4018,NORTH,,,India,2022-03-22,OPEN
,Store_4019,CENTRAL,,WB,India,2022-09-16,CLOSED
,Store_4020,SOUTH,Indore,WB,,2023-11-25,OPEN
,Store_4021,,Kochi,MP,India,2025-07-01,RENOVATION
S4022,,SOUTH,Jaipur,,India,2022-06-12,RENOVATION
S4023,Store_4023,,Indore,DL,India,2024-03-27,
S4024,Store_4024,,Kolkata,,India,2021-08-31,CLOSED
S4025,Store_4025,EAST,Jaipur,KL,,,RENOVATION
,Store_4026,SOUTH,Hyderabad,MH,,2023-06-30,OPEN
S4027,Store_4027,,Jaipur,,India,2025-12-27,RENOVATION
S4028,Store_4028,,,DL,India,2024-08-07,OPEN
S4029,Store_4029,WEST,Jaipur,,India,2024-07-08,
S4030,Store_4030,,Pune,,India,2022-06-19,RENOVATION
S4031,Store_4031,CENTRAL,Mumbai,,,2025-10-18,RENOVATION
,Store_4032,,Mumbai,KA,India,2022-10-10,RENOVATION
S4033,Store_4033,CENTRAL,,TN,,2022-11-22,RENOVATION
S4034,Store_4034,SOUTH,Mumbai,,India,,OPEN
,Store_4035,WEST,Pune,KA,,2022-06-03,CLOSED
S4036,Store_4036,SOUTH,Pune,TN,,,RENOVATION
,Store_4037,,Jaipur,RJ,India,2025-08-19,OPEN
S4038,Store_4038,CENTRAL,Kochi,RJ,,,CLOSED
S4039,Store_4039,,,TS,India,2024-11-29,OPEN
S4040,Store_4040,,,KA,India,2021-03-31,OPEN
,Store_4041,,Kolkata,MH,India,2023-09-11,CLOSED
S4042,,,Jaipur,MH,India,2025-04-20,CLOSED
S4043,Store_4043,NORTH,Delhi,TS,,2021-03-29,
S4044,Store_4044,,Jaipur,TN,,2025-03-07,RENOVATION
S4045,Store_4045,,Mumbai,,India,2025-05-26,OPEN
S4046,Store_4046,NORTH,,TN,India,,OPEN
,Store_4047,,Chennai,TS,India,2022-01-14,OPEN
S4048,Store_4048,EAST,,MP,India,2022-02-03,
S4049,Store_4049,CENTRAL,Chennai,MH,,2021-09-14,
,Store_4050,EAST,Hyderabad,TN,India,2025-08-05,
S4051,,WEST,Hyderabad,KL,India,,RENOVATION
,Store_4052,CENTRAL,Delhi,DL,,2021-11-09,CLOSED
S4053,Store_4053,WEST,Delhi,,India,2025-01-13,
S4054,,EAST,,KA,India,2025-10-28,OPEN
S4055,Store_4055,,Kochi,,India,2025-09-10,CLOSED
S4056,Store_4056,,,WB,India,2021-07-06,RENOVATION
S4057,Store_4057,WEST,,KL,India,,OPEN
S4058,Store_4058,EAST,Delhi,,,2025-10-23,CLOSED
S4059,Store_4059,EAST,,WB,India,2022-09-24,
S4060,,WEST,Kochi,MP,,2023-06-05,OPEN
S4061,Store_4061,WEST,Indore,,India,2021-07-16,
S4062,,,Delhi,TS,India,2024-07-24,OPEN
,Store_4063,WEST,Kochi,,India,2023-07-25,OPEN
S4064,Store_4064,,,DL,India,2025-10-24,CLOSED
S4065,,CENTRAL,Indore,KL,India,,CLOSED
S4066,Store_4066,SOUTH,,KL,India,,RENOVATION
S4067,,WEST,Delhi,DL,India,2025-07-10,
S4068,Store_4068,EAST,Delhi,TS,,,RENOVATION
S4069,Store_4069,,Delhi,,India,2025-04-25,RENOVATION
S4070,Store_4070,WEST,,KL,India,,CLOSED
S4071,Store_4071,,Mumbai,TS,India,2025-08-15,
S4072,,NORTH,Bengaluru,KL,,2024-06-12,RENOVATION
S4073,Store_4073,EAST,Indore,,,2022-04-30,OPEN
S4074,,CENTRAL,Pune,,India,2023-01-26,OPEN
S4075,Store_4075,WEST,Pune,,,2022-06-23,RENOVATION
,Store_4076,,Mumbai,WB,India,2024-07-15,RENOVATION
,Store_4077,,Chennai,TN,India,2025-08-23,CLOSED
S4078,Store_4078,,Bengaluru,DL,India,,OPEN
,Store_4079,,Jaipur,WB,India,2022-01-04,CLOSED
S4080,Store_4080,,Delhi,DL,India,,CLOSED
,Store_4081,WEST,Bengaluru,,India,2024-04-27,CLOSED
S4082,Store_4082,CENTRAL,,DL,,2025-01-30,CLOSED
S4083,Store_4083,EAST,,TN,,2025-01-02,CLOSED
S4084,Store_4084,EAST,Kolkata,,India,2022-08-16,
,Store_4085,NORTH,Kochi,RJ,India,,CLOSED
S4086,Store_4086,SOUTH,Bengaluru,,India,2021-02-12,
S4087,Store_4087,,Mumbai,,India,2025-02-05,CLOSED
S4088,,CENTRAL,Hyderabad,DL,India,2021-05-20,
S4089,,SOUTH,Bengaluru,MP,India,,RENOVATION
S4090,Store_4090,NORTH,,DL,,2021-06-05,CLOSED
S4091,Store_4091,SOUTH,,WB,,2022-10-08,OPEN
S4092,,NORTH,,MP,India,2024-12-26,CLOSED
S4093,,EAST,Jaipur,KA,,2025-10-25,RENOVATION
S4094,Store_4094,CENTRAL,,DL,India,,CLOSED
S4095,,NORTH,Chennai,,India,2025-08-16,CLOSED
S4096,,EAST,Kolkata,,India,2021-03-17,CLOSED
S4097,Store_4097,EAST,Delhi,MP,,,RENOVATION
S4098,Store_4098,,Indore,TS,,2022-05-11,CLOSED
S4099,Store_4099,CENTRAL,Bengaluru,,India,2025-02-07,
S4100,Store_4100,EAST,Bengaluru,,,2024-05-17,OPEN
S4101,Store_4101,CENTRAL,Jaipur,KL,India,,
S4102,,WEST,,KL,India,2024-05-29,CLOSED
,,WEST,Kolkata,WB,India,2023-05-31,CLOSED
S4104,,EAST,Kochi,DL,,2025-08-16,CLOSED
S4105,Store_4105,WEST,Kolkata,KA,,2022-09-18,
,Store_4106,NORTH,Kochi,KA,India,,CLOSED
S4107,,CENTRAL,Mumbai,KL,,2025-01-23,CLOSED
S4108,,WEST,Bengaluru,,India,2025-05-23,RENOVATION
S4109,,SOUTH,,WB,India,2025-11-04,RENOVATION
,Store_4110,CENTRAL,,WB,India,2022-03-08,RENOVATION
S4111,Store_4111,SOUTH,,,India,2024-12-13,OPEN
,Store_4112,CENTRAL,Chennai,,India,2025-01-13,OPEN
S4113,,WEST,Delhi,TS,,2023-07-21,RENOVATION
S4114,Store_4114,SOUTH,Indore,RJ,India,,
S4115,,SOUTH,Chennai,WB,,2023-02-22,OPEN
S4116,Store_4116,,Delhi,KA,India,2021-11-13,
S4117,,NORTH,,TN,India,2023-08-29,OPEN
,,WEST,Bengaluru,RJ,India,2023-11-23,CLOSED
,Store_4119,NORTH,Indore,,India,2022-05-19,CLOSED
,Store_4120,,Chennai,TS,India,2025-07-28,CLOSED
S4121,Store_4121,,Pune,,India,2022-07-01,RENOVATION
S4122,Store_4122,,Jaipur,WB,,2023-02-06,RENOVATION
,Store_4123,,Kolkata,WB,India,2024-09-06,OPEN
S4124,Store_4124,SOUTH,Jaipur,WB,India,,
,Store_4125,WEST,Mumbai,,India,2026-01-31,OPEN
S4126,Store_4126,CENTRAL,Hyderabad,,India,2025-02-04,
S4127,Store_4127,SOUTH,,,India,2024-07-06,CLOSED
S4128,Store_4128,NORTH,,,India,2025-08-10,CLOSED
S4129,Store_4129,,Delhi,KL,India,2021-06-10,
,,CENTRAL,Chennai,RJ,India,2022-10-18,CLOSED
S4131,,,Kochi,WB,India,2023-10-10,CLOSED
S4132,,,Delhi,MH,India,2021-05-28,CLOSED
S4133,Store_4133,,Indore,,India,2021-03-26,RENOVATION
S4134,,,Pune,MH,India,2022-01-08,OPEN
S4135,,,Delhi,MP,India,2021-04-18,OPEN
,Store_4136,SOUTH,Mumbai,,India,2025-10-29,OPEN
,Store_4137,WEST,Chennai,,India,2022-05-25,RENOVATION
S4138,Store_4138,,Mumbai,,India,2022-11-15,OPEN
S4139,,EAST,Delhi,,India,2025-10-31,RENOVATION
S4140,,SOUTH,Mumbai,MP,,2025-02-16,CLOSED
S4141,Store_4141,SOUTH,Pune,,India,2025-08-26,
S4142,,EAST,Bengaluru,,India,2022-11-03,CLOSED
S4143,Store_4143,SOUTH,Hyderabad,,India,2023-01-12,
,Store_4144,SOUTH,Bengaluru,RJ,,2022-11-15,RENOVATION
S4145,,WEST,Pune,TS,India,2023-08-22,
S4146,Store_4146,NORTH,Jaipur,,India,2022-05-21,
S4147,Store_4147,CENTRAL,,KA,India,2023-01-18,
S4148,Store_4148,WEST,,KA,,2025-01-21,OPEN
,Store_4149,SOUTH,Indore,WB,India,2021-08-28,
S4150,,NORTH,Kochi,RJ,India,2023-05-29,
S4151,,SOUTH,Mumbai,WB,,2022-07-25,OPEN
S4152,,WEST,Bengaluru,MH,,2023-07-27,RENOVATION
S4153,Store_4153,NORTH,,TS,,2026-01-11,OPEN
S4154,Store_4154,,,KA,India,2022-02-09,RENOVATION
,Store_4155,EAST,Pune,,India,2022-10-19,OPEN
S4156,,NORTH,Bengaluru,,India,2023-07-22,CLOSED
S4157,Store_4157,EAST,,WB,,2025-05-12,OPEN
S4158,Store_4158,NORTH,Bengaluru,MH,,2024-01-15,
S4159,Store_4159,,Chennai,TS,India,,RENOVATION
,,EAST,Delhi,KA,India,2023-09-02,CLOSED
S4161,,WEST,Kolkata,TS,India,2022-02-18,
S4162,,WEST,Delhi,DL,India,,RENOVATION
,Store_4163,WEST,Pune,KL,India,2021-12-01,
S4164,Store_4164,,Kolkata,KL,India,,CLOSED
S4165,Store_4165,,Pune,WB,,2024-12-03,OPEN
S4166,Store_4166,NORTH,Hyderabad,,India,,CLOSED
S4167,Store_4167,WEST,Bengaluru,RJ,,,CLOSED
S4168,,NORTH,Indore,DL,India,2025-12-05,
S4169,,WEST,,KL,India,2022-08-17,CLOSED
S4170,Store_4170,CENTRAL,,MH,India,,CLOSED
,Store_4171,SOUTH,Indore,DL,India,,RENOVATION
,Store_4172,,Indore,TN,India,2025-05-13,CLOSED
S4173,Store_4173,,Jaipur,,India,2021-12-30,OPEN
S4174,Store_4174,NORTH,Mumbai,MP,,2025-05-28,
,Store_4175,NORTH,Hyderabad,RJ,,2024-01-19,RENOVATION
,Store_4176,CENTRAL,Mumbai,KA,India,,OPEN
S4177,Store_4177,,Kochi,,India,2023-06-28,OPEN
S4178,Store_4178,SOUTH,Kolkata,KL,,2022-04-15,
S4179,Store_4179,,Pune,TN,India,,OPEN
S4180,,EAST,,KL,India,2025-12-07,OPEN
S4181,,EAST,Bengaluru,,India,2026-01-04,RENOVATION
S4182,,WEST,Hyderabad,MP,,2023-07-03,OPEN
S4183,,WEST,Pune,KL,,2023-09-07,CLOSED
S4184,Store_4184,,Delhi,KA,India,2024-05-13,
S4185,Store_4185,,Delhi,RJ,,2023-01-06,CLOSED
S4186,Store_4186,SOUTH,Bengaluru,,,2022-12-07,RENOVATION
S4187,Store_4187,NORTH,Hyderabad,,India,2024-02-07,
S4188,Store_4188,NORTH,,,India,2024-02-16,CLOSED
S4189,Store_4189,SOUTH,Indore,,,2024-09-02,RENOVATION
S4190,Store_4190,CENTRAL,Hyderabad,WB,,2023-10-25,
S4191,,NORTH,Delhi,WB,India,,CLOSED
S4192,Store_4192,,Hyderabad,WB,India,2025-02-13,
S4193,Store_4193,EAST,Kochi,,India,,RENOVATION
,Store_4194,SOUTH,Jaipur,,India,2021-09-03,RENOVATION
S4195,Store_4195,WEST,Kolkata,,India,,OPEN
S4196,Store_4196,,Kochi,TS,India,2024-04-23,
S4197,Store_4197,WEST,Hyderabad,DL,,,CLOSED
S4198,Store_4198,WEST,,,India,2025-01-08,CLOSED
S4199,Store_4199,,Chennai,RJ,India,2022-08-08,
S4200,Store_4200,NORTH,,,India,2024-07-09,OPEN
,Store_4201,NORTH,,DL,India,2024-08-03,RENOVATION
S4202,Store_4202,,Indore,,India,2022-09-02,OPEN
,,NORTH,Kolkata,KA,India,2022-08-18,OPEN
S4204,,EAST,Delhi,TS,India,2023-09-22,
S4205,Store_4205,,Mumbai,WB,,2022-08-11,CLOSED
S4206,Store_4206,NORTH,Chennai,,India,2021-12-08,
S4207,Store_4207,,Pune,,India,2021-10-15,CLOSED
S4208,Store_4208,,Chennai,DL,India,2022-10-29,
S4209,Store_4209,,Indore,,India,2021-03-18,RENOVATION
S4210,Store_4210,WEST,Pune,,,2025-06-30,CLOSED
S4211,,WEST,,WB,India,2024-11-30,RENOVATION
S4212,Store_4212,,Chennai,,India,2022-02-24,OPEN
S4213,,SOUTH,Delhi,MH,India,,CLOSED
S4214,Store_4214,NORTH,Jaipur,,India,2022-06-30,
S4215,Store_4215,CENTRAL,,WB,India,,RENOVATION
S4216,Store_4216,,Pune,KA,,2025-02-01,CLOSED
S4217,,SOUTH,Kochi,DL,India,,RENOVATION
S4218,Store_4218,,Jaipur,MH,,2023-05-11,RENOVATION
S4219,Store_4219,,Bengaluru,RJ,India,2021-05-11,
S4220,Store_4220,WEST,Mumbai,,India,2024-05-16,
S4221,Store_4221,WEST,Indore,,,2021-07-19,CLOSED
S4222,Store_4222,,Mumbai,RJ,India,,RENOVATION
S4223,Store_4223,,Bengaluru,MP,India,2021-09-08,
,Store_4224,WEST,Bengaluru,,India,2026-01-11,OPEN
S4225,,NORTH,Mumbai,TN,India,,RENOVATION
S4226,,WEST,,WB,India,2022-04-23,CLOSED
S4227,Store_4227,CENTRAL,Bengaluru,TN,,,OPEN
,Store_4228,SOUTH,Kolkata,TS,India,2025-08-20,
S4229,Store_4229,,Jaipur,,India,2022-04-15,RENOVATION
S4230,Store_4230,,,KL,India,2024-05-01,OPEN
,Store_4231,NORTH,,MH,India,2022-04-05,RENOVATION
S4232,Store_4232,CENTRAL,Pune,,India,,OPEN
S4233,,SOUTH,Chennai,,India,2023-04-11,RENOVATION
S4234,,EAST,Mumbai,TN,India,2021-07-13,
,,SOUTH,Pune,WB,India,2024-03-14,OPEN
,Store_4236,SOUTH,Chennai,,India,2023-11-25,RENOVATION
S4237,Store_4237,WEST,Chennai,,India,2024-04-07,
S4238,Store_4238,WEST,Jaipur,KA,,2025-08-18,
,Store_4239,EAST,Pune,DL,India,,OPEN
S4240,Store_4240,EAST,Bengaluru,,India,,RENOVATION
S4241,Store_4241,CENTRAL,Mumbai,KL,India,,
S4242,,NORTH,Jaipur,MP,India,,RENOVATION
S4243,Store_4243,NORTH,Jaipur,TS,,2021-08-09,
S4244,Store_4244,CENTRAL,Delhi,,India,2025-01-17,
S4245,,EAST,Bengaluru,,India,2026-01-05,RENOVATION
S4246,Store_4246,SOUTH,,TN,India,2024-12-18,
S4247,Store_4247,,Delhi,,India,2026-01-01,RENOVATION
S4248,Store_4248,CENTRAL,,,India,2025-06-19,RENOVATION
S4249,Store_4249,CENTRAL,Kolkata,TN,,,CLOSED
S4250,Store_4250,,Chennai,RJ,India,,RENOVATION
S4251,Store_4251,SOUTH,,KL,,2023-01-21,CLOSED
S4252,Store_4252,,Chennai,,India,2023-06-30,CLOSED
S4253,,CENTRAL,Hyderabad,MH,,2025-01-14,CLOSED
S4254,Store_4254,NORTH,Mumbai,,India,,OPEN
S4255,,NORTH,Indore,WB,India,2022-02-28,
S4256,Store_4256,SOUTH,,,India,2022-01-05,OPEN
S4257,Store_4257,,Kochi,MH,,2022-06-05,CLOSED
S4258,,NORTH,Bengaluru,KL,India,2021-03-18,
S4259,Store_4259,CENTRAL,,KA,,2021-05-20,CLOSED
,,EAST,Indore,MP,India,2021-03-04,RENOVATION
,Store_4261,NORTH,Bengaluru,DL,,2025-12-06,OPEN
,Store_4262,,Kolkata,MH,India,2021-10-14,CLOSED
S4263,Store_4263,,Hyderabad,,India,2024-11-01,OPEN
S4264,Store_4264,WEST,Kochi,,India,,RENOVATION
,,SOUTH,Kochi,MH,India,2025-05-26,CLOSED
S4266,,SOUTH,Chennai,,India,2021-07-22,RENOVATION
S4267,Store_4267,SOUTH,Delhi,WB,India,,
S4268,Store_4268,CENTRAL,Indore,RJ,,2023-03-26,
S4269,Store_4269,,Chennai,MH,India,,CLOSED
S4270,,,Delhi,KL,India,2024-09-24,RENOVATION
,Store_4271,WEST,,DL,India,2022-12-14,CLOSED
S4272,Store_4272,,Kolkata,,India,2022-05-18,RENOVATION
S4273,Store_4273,SOUTH,,TN,India,,OPEN
S4274,,WEST,,RJ,India,2021-10-13,CLOSED
S4275,Store_4275,WEST,,RJ,India,,CLOSED
S4276,Store_4276,NORTH,,,India,2021-05-13,RENOVATION
S4277,Store_4277,,,WB,India,2021-06-08,RENOVATION
S4278,Store_4278,SOUTH,Chennai,MH,,,CLOSED
S4279,,CENTRAL,Kolkata,MP,India,2023-09-24,
,Store_4280,CENTRAL,Pune,TN,India,,CLOSED
S4281,,WEST,Hyderabad,KL,India,2021-03-28,
,Store_4282,CENTRAL,,KA,India,2022-11-02,CLOSED
S4283,,CENTRAL,,RJ,India,2022-11-19,RENOVATION
S4284,,CENTRAL,Mumbai,,India,2024-10-14,OPEN
,Store_4285,EAST,Bengaluru,DL,,2023-04-19,OPEN
S4286,Store_4286,,Chennai,TN,India,,RENOVATION
,Store_4287,EAST,,TN,India,2021-07-21,OPEN
,Store_4288,WEST,Hyderabad,TN,India,,OPEN
S4289,Store_4289,NORTH,Jaipur,,India,2023-12-20,
S4290,Store_4290,,Hyderabad,,India,2025-05-12,CLOSED
S4291,Store_4291,,Kolkata,,India,2022-03-19,RENOVATION
S4292,,SOUTH,Chennai,MP,,2025-01-14,CLOSED
S4293,Store_4293,,Delhi,DL,India,2024-12-27,
S4294,Store_4294,EAST,,TN,India,,CLOSED
S4295,Store_4295,,Delhi,,India,2025-06-08,RENOVATION
S4296,Store_4296,CENTRAL,,MH,India,,CLOSED
S4297,Store_4297,NORTH,Kolkata,,,2021-04-06,OPEN
S4298,,WEST,Kolkata,,India,2023-12-05,RENOVATION
S4299,Store_4299,EAST,,KL,,2023-07-31,OPEN
,Store_4300,NORTH,Mumbai,DL,India,,OPEN
S4301,Store_4301,SOUTH,Indore,DL,India,,
,Store_4302,,Delhi,KA,India,2023-07-31,CLOSED
,Store_4303,SOUTH,Hyderabad,MH,India,,OPEN
